global_step,episode_count,replay_size,epsilon,loss,mean_reward_100,expert_action_loss,expert_bc_weight,expert_replay_size,action_counts,connection_status
50399,190,20000,0.2020158333333334,0.016665275818668307,0.6142900542588905,0.0,0.0,0,"{""0"": 7959, ""1"": 8588, ""2"": 9359, ""3"": 8170, ""4"": 10516, ""5"": 5807}",connected
50499,190,20000,0.2004325,0.01683722650166601,0.6142900542588905,0.0,0.0,0,"{""0"": 7967, ""1"": 8600, ""2"": 9370, ""3"": 8183, ""4"": 10559, ""5"": 5820}",connected
50599,192,20000,0.19884916666666663,0.015872388244606555,0.6266100529534743,0.0,0.0,0,"{""0"": 7982, ""1"": 8616, ""2"": 9390, ""3"": 8194, ""4"": 10592, ""5"": 5825}",connected
50699,194,20000,0.19726583333333336,0.014757537124678493,0.6958000485645607,0.0,0.0,0,"{""0"": 7987, ""1"": 8641, ""2"": 9408, ""3"": 8203, ""4"": 10619, ""5"": 5841}",connected
50799,196,20000,0.19568249999999998,0.015516627938486635,0.6962500490620732,0.0,0.0,0,"{""0"": 7991, ""1"": 8665, ""2"": 9437, ""3"": 8217, ""4"": 10639, ""5"": 5850}",connected
50899,196,20000,0.1940991666666666,0.016068972726352514,0.6962500490620732,0.0,0.0,0,"{""0"": 8003, ""1"": 8690, ""2"": 9445, ""3"": 8221, ""4"": 10677, ""5"": 5863}",connected
50999,198,20000,0.19251583333333344,0.016450452567078173,0.8497400466259569,0.0,0.0,0,"{""0"": 8017, ""1"": 8710, ""2"": 9469, ""3"": 8237, ""4"": 10697, ""5"": 5869}",connected
51099,198,20000,0.19093250000000006,0.017213558447547257,0.8497400466259569,0.0,0.0,0,"{""0"": 8034, ""1"": 8724, ""2"": 9499, ""3"": 8240, ""4"": 10716, ""5"": 5886}",connected
51199,200,20000,0.1893491666666668,0.016482176459394395,0.839700045925565,0.0,0.0,0,"{""0"": 8052, ""1"": 8740, ""2"": 9517, ""3"": 8253, ""4"": 10740, ""5"": 5897}",connected
51299,200,20000,0.1877658333333334,0.016503429706208408,0.839700045925565,0.0,0.0,0,"{""0"": 8059, ""1"": 8755, ""2"": 9536, ""3"": 8270, ""4"": 10767, ""5"": 5912}",connected
51399,202,20000,0.18618250000000003,0.016890703118406236,1.0017300414154306,0.0,0.0,0,"{""0"": 8066, ""1"": 8762, ""2"": 9560, ""3"": 8272, ""4"": 10818, ""5"": 5921}",connected
51499,204,20000,0.18459916666666676,0.01766138223465532,0.9714000380737707,0.0,0.0,0,"{""0"": 8078, ""1"": 8780, ""2"": 9586, ""3"": 8278, ""4"": 10837, ""5"": 5940}",connected
51599,206,20000,0.18301583333333338,0.019015615466050805,1.067660040296614,0.0,0.0,0,"{""0"": 8098, ""1"": 8799, ""2"": 9601, ""3"": 8293, ""4"": 10860, ""5"": 5948}",connected
51699,206,20000,0.1814325,0.019028232777491213,1.067660040296614,0.0,0.0,0,"{""0"": 8107, ""1"": 8824, ""2"": 9627, ""3"": 8299, ""4"": 10885, ""5"": 5957}",connected
51799,208,20000,0.17984916666666673,0.017952867960557343,1.0720300389407202,0.0,0.0,0,"{""0"": 8117, ""1"": 8837, ""2"": 9651, ""3"": 8312, ""4"": 10917, ""5"": 5965}",connected
51899,208,20000,0.17826583333333335,0.016796207600273193,1.0720300389407202,0.0,0.0,0,"{""0"": 8123, ""1"": 8845, ""2"": 9664, ""3"": 8317, ""4"": 10954, ""5"": 5996}",connected
51999,208,20000,0.17668249999999996,0.015510647837072612,1.0720300389407202,0.0,0.0,0,"{""0"": 8135, ""1"": 8879, ""2"": 9677, ""3"": 8329, ""4"": 10964, ""5"": 6015}",connected
52099,208,20000,0.1750991666666667,0.0156493346625939,1.0720300389407202,0.0,0.0,0,"{""0"": 8155, ""1"": 8896, ""2"": 9695, ""3"": 8346, ""4"": 10976, ""5"": 6031}",connected
52199,208,20000,0.17351583333333342,0.016309780809096994,1.0720300389407202,0.0,0.0,0,"{""0"": 8168, ""1"": 8908, ""2"": 9711, ""3"": 8366, ""4"": 10998, ""5"": 6048}",connected
52299,208,20000,0.17193250000000004,0.016058186129666866,1.0720300389407202,0.0,0.0,0,"{""0"": 8176, ""1"": 8929, ""2"": 9740, ""3"": 8374, ""4"": 11004, ""5"": 6076}",connected
52399,208,20000,0.17034916666666677,0.016688562999479472,1.0720300389407202,0.0,0.0,0,"{""0"": 8199, ""1"": 8958, ""2"": 9755, ""3"": 8381, ""4"": 11012, ""5"": 6094}",connected
52499,210,20000,0.1687658333333334,0.0159954025875777,0.9237400441383943,0.0,0.0,0,"{""0"": 8206, ""1"": 8984, ""2"": 9766, ""3"": 8388, ""4"": 11043, ""5"": 6112}",connected
52599,210,20000,0.1671825,0.01591109504457563,0.9237400441383943,0.0,0.0,0,"{""0"": 8231, ""1"": 8990, ""2"": 9777, ""3"": 8390, ""4"": 11092, ""5"": 6119}",connected
52699,210,20000,0.16559916666666674,0.015884574851952493,0.9237400441383943,0.0,0.0,0,"{""0"": 8248, ""1"": 8996, ""2"": 9794, ""3"": 8409, ""4"": 11121, ""5"": 6131}",connected
52799,210,20000,0.16401583333333336,0.01590911374427378,0.9237400441383943,0.0,0.0,0,"{""0"": 8258, ""1"": 9004, ""2"": 9831, ""3"": 8434, ""4"": 11137, ""5"": 6135}",connected
52899,212,20000,0.16243249999999998,0.016644052607007326,0.9986700405040756,0.0,0.0,0,"{""0"": 8269, ""1"": 9022, ""2"": 9868, ""3"": 8449, ""4"": 11153, ""5"": 6138}",connected
